Age,Year,Incidence,Sex
74,1996,0.0001254,f
75,1996,0.0001048,f
76,1996,0.0000882,f
77,1996,0.0000744,f
78,1996,0.000063,f
79,1996,0.0000536,f
80,1996,0.0000466,f
81,1996,0.0000408,f
82,1996,0.0000362,f
83,1996,0.0000324,f
84,1996,0.0000292,f
85,1996,0.000027,f
86,1996,0.0000256,f
87,1996,0.0000254,f
88,1996,0.0000262,f
89,1996,0.0000288,f
10,1997,0.0000005,f
11,1997,0.0000344,f
12,1997,0.0006,f
13,1997,0.0036,f
14,1997,0.0156,f
15,1997,0.0424,f
16,1997,0.0766,f
17,1997,0.0996,f
18,1997,0.1062,f
19,1997,0.101,f
20,1997,0.0912,f
21,1997,0.0806,f
22,1997,0.0704,f
23,1997,0.0612,f
24,1997,0.0532,f
25,1997,0.046,f
26,1997,0.0456,f
27,1997,0.0448,f
28,1997,0.0436,f
29,1997,0.0428,f
30,1997,0.0414,f
31,1997,0.04,f
32,1997,0.0384,f
33,1997,0.0368,f
34,1997,0.0352,f
35,1997,0.0336,f
36,1997,0.032,f
37,1997,0.0302,f
38,1997,0.0286,f
39,1997,0.0268,f
40,1997,0.025,f
41,1997,0.0234,f
42,1997,0.0216,f
43,1997,0.02,f
44,1997,0.0182,f
45,1997,0.0166,f
46,1997,0.0152,f
47,1997,0.0136,f
48,1997,0.0122,f
49,1997,0.0108,f
50,1997,0.0096,f
51,1997,0.0082,f
52,1997,0.0072,f
53,1997,0.0062,f
54,1997,0.0054,f
55,1997,0.0046,f
56,1997,0.004,f
57,1997,0.0034,f
58,1997,0.0028,f
59,1997,0.0024,f
60,1997,0.002,f
61,1997,0.0016,f
62,1997,0.0014,f
63,1997,0.0012,f
64,1997,0.001,f
65,1997,0.0008,f
66,1997,0.0006,f
67,1997,0.0006,f
68,1997,0.0004,f
69,1997,0.0004,f
70,1997,0.0004,f
71,1997,0.000262,f
72,1997,0.000214,f
73,1997,0.0001776,f
74,1997,0.0001482,f
75,1997,0.000124,f
76,1997,0.0001038,f
77,1997,0.0000878,f
78,1997,0.0000744,f
79,1997,0.0000632,f
80,1997,0.0000536,f
81,1997,0.0000468,f
82,1997,0.0000412,f
83,1997,0.0000368,f
84,1997,0.000033,f
85,1997,0.000029,f
86,1997,0.000027,f
87,1997,0.000026,f
88,1997,0.0000258,f
89,1997,0.000027,f
10,1998,0.00000054,f
11,1998,0.0000364,f
12,1998,0.0006,f
13,1998,0.0036,f
14,1998,0.0158,f
15,1998,0.0434,f
16,1998,0.0784,f
17,1998,0.1024,f
18,1998,0.1096,f
19,1998,0.1042,f
20,1998,0.0942,f
21,1998,0.0832,f
22,1998,0.0726,f
23,1998,0.0632,f
24,1998,0.055,f
25,1998,0.0478,f
26,1998,0.0474,f
27,1998,0.0466,f
28,1998,0.0456,f
29,1998,0.0448,f
30,1998,0.0434,f
31,1998,0.042,f
32,1998,0.0404,f
33,1998,0.0388,f
34,1998,0.0372,f
35,1998,0.0356,f
36,1998,0.0338,f
37,1998,0.0322,f
38,1998,0.0304,f
39,1998,0.0286,f
40,1998,0.027,f
41,1998,0.0252,f
42,1998,0.0234,f
43,1998,0.0216,f
44,1998,0.02,f
45,1998,0.0184,f
46,1998,0.0166,f
47,1998,0.0152,f
48,1998,0.0136,f
49,1998,0.0122,f
50,1998,0.0108,f
51,1998,0.0094,f
52,1998,0.0082,f
53,1998,0.007,f
54,1998,0.006,f
55,1998,0.0052,f
56,1998,0.0044,f
57,1998,0.0038,f
58,1998,0.0032,f
59,1998,0.0028,f
60,1998,0.0024,f
61,1998,0.002,f
62,1998,0.0016,f
63,1998,0.0014,f
64,1998,0.0012,f
65,1998,0.001,f
66,1998,0.0008,f
67,1998,0.0006,f
68,1998,0.0006,f
69,1998,0.0004,f
70,1998,0.0004,f
71,1998,0.0004,f
72,1998,0.000252,f
73,1998,0.000208,f
74,1998,0.0001716,f
75,1998,0.0001434,f
76,1998,0.0001204,f
77,1998,0.0001012,f
78,1998,0.000086,f
79,1998,0.0000732,f
80,1998,0.000062,f
81,1998,0.0000528,f
82,1998,0.0000466,f
83,1998,0.0000414,f
84,1998,0.0000372,f
85,1998,0.0000326,f
86,1998,0.0000288,f
87,1998,0.0000272,f
88,1998,0.0000264,f
89,1998,0.0000266,f
10,1999,0.00000056,f
11,1999,0.000037,f
12,1999,0.0006,f
13,1999,0.0036,f
14,1999,0.0158,f
15,1999,0.0428,f
16,1999,0.0774,f
17,1999,0.1018,f
18,1999,0.1096,f
19,1999,0.1048,f
20,1999,0.095,f
21,1999,0.0838,f
22,1999,0.0732,f
23,1999,0.0638,f
24,1999,0.0554,f
25,1999,0.0482,f
26,1999,0.048,f
27,1999,0.0474,f
28,1999,0.0466,f
29,1999,0.046,f
30,1999,0.0446,f
31,1999,0.0432,f
32,1999,0.0418,f
33,1999,0.0402,f
34,1999,0.0386,f
35,1999,0.0368,f
36,1999,0.0352,f
37,1999,0.0334,f
38,1999,0.0318,f
39,1999,0.03,f
40,1999,0.0282,f
41,1999,0.0266,f
42,1999,0.0248,f
43,1999,0.023,f
44,1999,0.0214,f
45,1999,0.0196,f
46,1999,0.018,f
47,1999,0.0164,f
48,1999,0.0148,f
49,1999,0.0134,f
50,1999,0.012,f
51,1999,0.0106,f
52,1999,0.0092,f
53,1999,0.008,f
54,1999,0.0068,f
55,1999,0.006,f
56,1999,0.005,f
57,1999,0.0044,f
58,1999,0.0038,f
59,1999,0.0032,f
60,1999,0.0026,f
61,1999,0.0022,f
62,1999,0.0018,f
63,1999,0.0016,f
64,1999,0.0012,f
65,1999,0.001,f
66,1999,0.0008,f
67,1999,0.0008,f
68,1999,0.0006,f
69,1999,0.0006,f
70,1999,0.0004,f
71,1999,0.0004,f
72,1999,0.0002,f
73,1999,0.00024,f
74,1999,0.0001966,f
75,1999,0.0001628,f
76,1999,0.0001366,f
77,1999,0.000115,f
78,1999,0.0000972,f
79,1999,0.0000832,f
80,1999,0.0000706,f
81,1999,0.0000602,f
82,1999,0.0000518,f
83,1999,0.0000458,f
84,1999,0.000041,f
85,1999,0.000036,f
86,1999,0.000032,f
87,1999,0.0000288,f
88,1999,0.0000276,f
89,1999,0.000027,f
10,2000,0.00000056,f
11,2000,0.0000362,f
12,2000,0.0006,f
13,2000,0.0036,f
14,2000,0.0152,f
15,2000,0.0414,f
16,2000,0.0744,f
17,2000,0.0982,f
18,2000,0.1066,f
19,2000,0.1026,f
20,2000,0.0936,f
21,2000,0.083,f
22,2000,0.0726,f
23,2000,0.0632,f
24,2000,0.055,f
25,2000,0.0478,f
26,2000,0.0476,f
27,2000,0.0474,f
28,2000,0.0468,f
29,2000,0.0462,f
30,2000,0.045,f
31,2000,0.0438,f
32,2000,0.0422,f
33,2000,0.0408,f
34,2000,0.0392,f
35,2000,0.0376,f
36,2000,0.0358,f
37,2000,0.0342,f
38,2000,0.0324,f
39,2000,0.0308,f
40,2000,0.0292,f
41,2000,0.0274,f
42,2000,0.0258,f
43,2000,0.024,f
44,2000,0.0224,f
45,2000,0.0206,f
46,2000,0.019,f
47,2000,0.0174,f
48,2000,0.0158,f
49,2000,0.0142,f
50,2000,0.0128,f
51,2000,0.0114,f
52,2000,0.01,f
53,2000,0.0088,f
54,2000,0.0076,f
55,2000,0.0066,f
56,2000,0.0056,f
57,2000,0.0048,f
58,2000,0.004,f
59,2000,0.0036,f
60,2000,0.003,f
61,2000,0.0026,f
62,2000,0.0022,f
63,2000,0.0018,f
64,2000,0.0014,f
65,2000,0.0012,f
66,2000,0.001,f
67,2000,0.0008,f
68,2000,0.0006,f
69,2000,0.0006,f
70,2000,0.0004,f
71,2000,0.0004,f
72,2000,0.0004,f
73,2000,0.000272,f
74,2000,0.000222,f
75,2000,0.000183,f
76,2000,0.000152,f
77,2000,0.0001278,f
78,2000,0.0001082,f
79,2000,0.0000922,f
80,2000,0.0000786,f
81,2000,0.0000672,f
82,2000,0.0000578,f
83,2000,0.0000502,f
84,2000,0.0000448,f
85,2000,0.0000394,f
86,2000,0.000035,f
87,2000,0.0000316,f
88,2000,0.000029,f
89,2000,0.000028,f
10,2001,0.00000054,f
11,2001,0.0000342,f
12,2001,0.0004,f
13,2001,0.0034,f
14,2001,0.0144,f
15,2001,0.0386,f
16,2001,0.07,f
17,2001,0.0926,f
18,2001,0.1014,f
19,2001,0.0986,f
20,2001,0.0906,f
21,2001,0.0808,f
22,2001,0.071,f
23,2001,0.0618,f
24,2001,0.0538,f
25,2001,0.0468,f
26,2001,0.0466,f
27,2001,0.0464,f
28,2001,0.046,f
29,2001,0.0458,f
30,2001,0.0448,f
31,2001,0.0436,f
32,2001,0.0422,f
33,2001,0.0408,f
34,2001,0.0392,f
35,2001,0.0378,f
36,2001,0.0362,f
37,2001,0.0344,f
38,2001,0.0328,f
39,2001,0.0312,f
40,2001,0.0296,f
41,2001,0.0278,f
42,2001,0.0262,f
43,2001,0.0246,f
44,2001,0.023,f
45,2001,0.0214,f
46,2001,0.0196,f
47,2001,0.018,f
48,2001,0.0164,f
49,2001,0.015,f
50,2001,0.0136,f
51,2001,0.0122,f
52,2001,0.0108,f
53,2001,0.0096,f
54,2001,0.0082,f
55,2001,0.0072,f
56,2001,0.0062,f
57,2001,0.0052,f
58,2001,0.0044,f
59,2001,0.0038,f
60,2001,0.0032,f
61,2001,0.0028,f
62,2001,0.0024,f
63,2001,0.002,f
64,2001,0.0016,f
65,2001,0.0014,f
66,2001,0.001,f
67,2001,0.0008,f
68,2001,0.0008,f
69,2001,0.0006,f
70,2001,0.0006,f
71,2001,0.0004,f
72,2001,0.0004,f
73,2001,0.0004,f
74,2001,0.000248,f
75,2001,0.000204,f
76,2001,0.0001682,f
77,2001,0.00014,f
78,2001,0.0001184,f
79,2001,0.0001008,f
80,2001,0.0000856,f
81,2001,0.0000736,f
82,2001,0.0000636,f
83,2001,0.0000552,f
84,2001,0.0000482,f
85,2001,0.0000422,f
86,2001,0.0000376,f
87,2001,0.0000342,f
88,2001,0.0000314,f
89,2001,0.0000292,f
10,2002,0.0000005,f
11,2002,0.0000324,f
12,2002,0.0004,f
13,2002,0.0032,f
14,2002,0.0132,f
15,2002,0.0358,f
16,2002,0.0646,f
17,2002,0.0864,f
18,2002,0.0952,f
19,2002,0.0936,f
20,2002,0.0868,f
21,2002,0.078,f
22,2002,0.0688,f
23,2002,0.0602,f
24,2002,0.0524,f
25,2002,0.0456,f
26,2002,0.0454,f
27,2002,0.0452,f
28,2002,0.0448,f
29,2002,0.0448,f
30,2002,0.044,f
31,2002,0.043,f
32,2002,0.0418,f
33,2002,0.0406,f
34,2002,0.0392,f
35,2002,0.0376,f
36,2002,0.036,f
37,2002,0.0346,f
38,2002,0.0328,f
39,2002,0.0312,f
40,2002,0.0296,f
41,2002,0.028,f
42,2002,0.0266,f
43,2002,0.025,f
44,2002,0.0234,f
45,2002,0.0218,f
46,2002,0.0202,f
47,2002,0.0186,f
48,2002,0.017,f
49,2002,0.0156,f
50,2002,0.014,f
51,2002,0.0126,f
52,2002,0.0114,f
53,2002,0.01,f
54,2002,0.0088,f
55,2002,0.0078,f
56,2002,0.0066,f
57,2002,0.0056,f
58,2002,0.0048,f
59,2002,0.0042,f
60,2002,0.0036,f
61,2002,0.003,f
62,2002,0.0026,f
63,2002,0.0022,f
64,2002,0.0018,f
65,2002,0.0014,f
66,2002,0.0012,f
67,2002,0.001,f
68,2002,0.0008,f
69,2002,0.0006,f
70,2002,0.0006,f
71,2002,0.0004,f
72,2002,0.0004,f
73,2002,0.0004,f
74,2002,0.000274,f
75,2002,0.000226,f
76,2002,0.0001852,f
77,2002,0.0001532,f
78,2002,0.000128,f
79,2002,0.0001088,f
80,2002,0.0000928,f
81,2002,0.0000794,f
82,2002,0.0000688,f
83,2002,0.00006,f
84,2002,0.0000528,f
85,2002,0.0000462,f
86,2002,0.0000408,f
87,2002,0.0000368,f
88,2002,0.0000336,f
89,2002,0.0000312,f
10,2003,0.00000048,f
11,2003,0.00003,f
12,2003,0.0004,f
13,2003,0.0028,f
14,2003,0.0122,f
15,2003,0.0328,f
16,2003,0.0596,f
17,2003,0.0796,f
18,2003,0.0892,f
19,2003,0.0884,f
20,2003,0.0828,f
21,2003,0.075,f
22,2003,0.0666,f
23,2003,0.0584,f
24,2003,0.051,f
25,2003,0.0444,f
26,2003,0.0442,f
27,2003,0.044,f
28,2003,0.0436,f
29,2003,0.0438,f
30,2003,0.0432,f
31,2003,0.0422,f
32,2003,0.0412,f
33,2003,0.0402,f
34,2003,0.0388,f
35,2003,0.0374,f
36,2003,0.036,f
37,2003,0.0344,f
38,2003,0.0328,f
39,2003,0.0314,f
40,2003,0.0298,f
41,2003,0.0282,f
42,2003,0.0266,f
43,2003,0.0252,f
44,2003,0.0236,f
45,2003,0.022,f
46,2003,0.0206,f
47,2003,0.019,f
48,2003,0.0174,f
49,2003,0.016,f
50,2003,0.0146,f
51,2003,0.0132,f
52,2003,0.0118,f
53,2003,0.0106,f
54,2003,0.0094,f
55,2003,0.0082,f
56,2003,0.0072,f
57,2003,0.0062,f
58,2003,0.0052,f
59,2003,0.0044,f
60,2003,0.0038,f
61,2003,0.0032,f
62,2003,0.0028,f
63,2003,0.0024,f
64,2003,0.002,f
65,2003,0.0016,f
66,2003,0.0014,f
67,2003,0.001,f
68,2003,0.0008,f
69,2003,0.0008,f
70,2003,0.0006,f
71,2003,0.0006,f
72,2003,0.0004,f
73,2003,0.0004,f
74,2003,0.0002,f
75,2003,0.000246,f
76,2003,0.000202,f
77,2003,0.000167,f
78,2003,0.0001386,f
79,2003,0.0001164,f
80,2003,0.000099,f
81,2003,0.000085,f
82,2003,0.0000734,f
83,2003,0.0000642,f
84,2003,0.0000566,f
85,2003,0.0000494,f
86,2003,0.0000436,f
87,2003,0.0000392,f
88,2003,0.0000358,f
89,2003,0.0000332,f
10,2004,0.00000046,f
11,2004,0.0000282,f
12,2004,0.0004,f
13,2004,0.0026,f
14,2004,0.0112,f
15,2004,0.0302,f
16,2004,0.055,f
17,2004,0.0742,f
18,2004,0.0834,f
19,2004,0.0838,f
20,2004,0.079,f
21,2004,0.0722,f
22,2004,0.0644,f
23,2004,0.0568,f
24,2004,0.0498,f
25,2004,0.0432,f
26,2004,0.0432,f
27,2004,0.0428,f
28,2004,0.0424,f
29,2004,0.0426,f
30,2004,0.042,f
31,2004,0.0412,f
32,2004,0.0404,f
33,2004,0.0394,f
34,2004,0.0382,f
35,2004,0.037,f
36,2004,0.0356,f
37,2004,0.034,f
38,2004,0.0326,f
39,2004,0.031,f
40,2004,0.0296,f
41,2004,0.028,f
42,2004,0.0266,f
43,2004,0.025,f
44,2004,0.0236,f
45,2004,0.022,f
46,2004,0.0206,f
47,2004,0.0192,f
48,2004,0.0176,f
49,2004,0.0162,f
50,2004,0.0148,f
51,2004,0.0134,f
52,2004,0.0122,f
53,2004,0.011,f
54,2004,0.0098,f
55,2004,0.0086,f
56,2004,0.0076,f
57,2004,0.0066,f
58,2004,0.0056,f
59,2004,0.0048,f
60,2004,0.004,f
61,2004,0.0034,f
62,2004,0.003,f
63,2004,0.0024,f
64,2004,0.002,f
65,2004,0.0018,f
66,2004,0.0014,f
67,2004,0.0012,f
68,2004,0.001,f
69,2004,0.0008,f
70,2004,0.0006,f
71,2004,0.0006,f
72,2004,0.0004,f
73,2004,0.0004,f
74,2004,0.0004,f
75,2004,0.000264,f
76,2004,0.000218,f
77,2004,0.0001806,f
78,2004,0.0001494,f
79,2004,0.0001244,f
80,2004,0.0001046,f
81,2004,0.0000894,f
82,2004,0.0000774,f
83,2004,0.0000674,f
84,2004,0.0000594,f
85,2004,0.0000516,f
86,2004,0.0000456,f
87,2004,0.0000408,f
88,2004,0.0000372,f
89,2004,0.0000344,f
10,2005,0.00000046,f
11,2005,0.000027,f
12,2005,0.0004,f
13,2005,0.0024,f
14,2005,0.0104,f
15,2005,0.028,f
16,2005,0.0514,f
17,2005,0.0696,f
18,2005,0.079,f
19,2005,0.0796,f
20,2005,0.076,f
21,2005,0.0698,f
22,2005,0.0626,f
23,2005,0.0554,f
24,2005,0.0486,f
25,2005,0.0424,f
26,2005,0.0422,f
27,2005,0.0418,f
28,2005,0.0412,f
29,2005,0.0412,f
30,2005,0.0408,f
31,2005,0.04,f
32,2005,0.0392,f
33,2005,0.0384,f
34,2005,0.0374,f
35,2005,0.0362,f
36,2005,0.0348,f
37,2005,0.0334,f
38,2005,0.032,f
39,2005,0.0306,f
40,2005,0.029,f
41,2005,0.0276,f
42,2005,0.0262,f
43,2005,0.0246,f
44,2005,0.0232,f
45,2005,0.0218,f
46,2005,0.0204,f
47,2005,0.019,f
48,2005,0.0176,f
49,2005,0.0162,f
50,2005,0.015,f
51,2005,0.0136,f
52,2005,0.0124,f
53,2005,0.0112,f
54,2005,0.01,f
55,2005,0.009,f
56,2005,0.0078,f
57,2005,0.0068,f
58,2005,0.006,f
59,2005,0.005,f
60,2005,0.0044,f
61,2005,0.0036,f
62,2005,0.003,f
63,2005,0.0026,f
64,2005,0.0022,f
65,2005,0.0018,f
66,2005,0.0016,f
67,2005,0.0012,f
68,2005,0.001,f
69,2005,0.0008,f
70,2005,0.0008,f
71,2005,0.0006,f
72,2005,0.0004,f
73,2005,0.0004,f
74,2005,0.0004,f
75,2005,0.000278,f
76,2005,0.000232,f
77,2005,0.0001922,f
78,2005,0.000159,f
79,2005,0.000132,f
80,2005,0.0001098,f
81,2005,0.0000928,f
82,2005,0.00008,f
83,2005,0.0000696,f
84,2005,0.0000612,f
85,2005,0.000053,f
86,2005,0.0000466,f
87,2005,0.0000416,f
88,2005,0.000038,f
89,2005,0.000035,f
10,2006,0.00000046,f
11,2006,0.0000266,f
12,2006,0.0004,f
13,2006,0.0024,f
14,2006,0.0098,f
15,2006,0.0266,f
16,2006,0.0484,f
17,2006,0.066,f
18,2006,0.0754,f
19,2006,0.0768,f
20,2006,0.0734,f
21,2006,0.068,f
22,2006,0.0612,f
23,2006,0.0544,f
24,2006,0.0476,f
25,2006,0.0416,f
26,2006,0.0414,f
27,2006,0.0408,f
28,2006,0.0404,f
29,2006,0.0402,f
30,2006,0.0396,f
31,2006,0.0388,f
32,2006,0.0382,f
33,2006,0.0372,f
34,2006,0.0364,f
35,2006,0.0352,f
36,2006,0.034,f
37,2006,0.0328,f
38,2006,0.0314,f
39,2006,0.03,f
40,2006,0.0286,f
41,2006,0.0272,f
42,2006,0.0256,f
43,2006,0.0242,f
44,2006,0.023,f
45,2006,0.0216,f
46,2006,0.0202,f
47,2006,0.0188,f
48,2006,0.0176,f
49,2006,0.0162,f
50,2006,0.015,f
51,2006,0.0136,f
52,2006,0.0124,f
53,2006,0.0112,f
54,2006,0.0102,f
55,2006,0.0092,f
56,2006,0.008,f
57,2006,0.0072,f
58,2006,0.0062,f
59,2006,0.0054,f
60,2006,0.0046,f
61,2006,0.0038,f
62,2006,0.0032,f
63,2006,0.0028,f
64,2006,0.0024,f
65,2006,0.002,f
66,2006,0.0016,f
67,2006,0.0014,f
68,2006,0.0012,f
69,2006,0.001,f
70,2006,0.0008,f
71,2006,0.0006,f
72,2006,0.0006,f
73,2006,0.0004,f
74,2006,0.0004,f
75,2006,0.000292,f
76,2006,0.000244,f
77,2006,0.000204,f
78,2006,0.000169,f
79,2006,0.00014,f
80,2006,0.0001162,f
81,2006,0.0000972,f
82,2006,0.0000826,f
83,2006,0.0000716,f
84,2006,0.0000628,f
85,2006,0.0000542,f
86,2006,0.0000474,f
87,2006,0.0000422,f
88,2006,0.0000384,f
89,2006,0.0000354,f
10,2007,0.00000046,f
11,2007,0.0000268,f
12,2007,0.0004,f
13,2007,0.0024,f
14,2007,0.0094,f
15,2007,0.0254,f
16,2007,0.0466,f
17,2007,0.0632,f
18,2007,0.0726,f
19,2007,0.0742,f
20,2007,0.0716,f
21,2007,0.0662,f
22,2007,0.06,f
23,2007,0.0534,f
24,2007,0.047,f
25,2007,0.041,f
26,2007,0.0406,f
27,2007,0.0402,f
28,2007,0.0396,f
29,2007,0.0394,f
30,2007,0.0386,f
31,2007,0.0378,f
32,2007,0.037,f
33,2007,0.0362,f
34,2007,0.0352,f
35,2007,0.0342,f
36,2007,0.0332,f
37,2007,0.032,f
38,2007,0.0306,f
39,2007,0.0292,f
40,2007,0.0278,f
41,2007,0.0266,f
42,2007,0.0252,f
43,2007,0.0238,f
44,2007,0.0224,f
45,2007,0.0212,f
46,2007,0.0198,f
47,2007,0.0186,f
48,2007,0.0174,f
49,2007,0.016,f
50,2007,0.0148,f
51,2007,0.0136,f
52,2007,0.0126,f
53,2007,0.0114,f
54,2007,0.0104,f
55,2007,0.0092,f
56,2007,0.0082,f
57,2007,0.0074,f
58,2007,0.0064,f
59,2007,0.0056,f
60,2007,0.0048,f
61,2007,0.0042,f
62,2007,0.0036,f
63,2007,0.003,f
64,2007,0.0024,f
65,2007,0.002,f
66,2007,0.0018,f
67,2007,0.0014,f
68,2007,0.0012,f
69,2007,0.001,f
70,2007,0.0008,f
71,2007,0.0006,f
72,2007,0.0006,f
73,2007,0.0004,f
74,2007,0.0004,f
75,2007,0.000308,f
76,2007,0.000258,f
77,2007,0.000214,f
78,2007,0.0001794,f
79,2007,0.0001492,f
80,2007,0.0001234,f
81,2007,0.0001026,f
82,2007,0.0000864,f
83,2007,0.0000738,f
84,2007,0.0000644,f
85,2007,0.0000556,f
86,2007,0.0000484,f
87,2007,0.0000428,f
88,2007,0.0000386,f
89,2007,0.0000354,f
10,2008,0.00000048,f
11,2008,0.0000268,f
12,2008,0.0004,f
13,2008,0.0022,f
14,2008,0.0092,f
15,2008,0.0246,f
16,2008,0.0448,f
17,2008,0.0612,f
18,2008,0.0698,f
19,2008,0.072,f
20,2008,0.0696,f
21,2008,0.0648,f
22,2008,0.0588,f
23,2008,0.0526,f
24,2008,0.0462,f
25,2008,0.0404,f
26,2008,0.04,f
27,2008,0.0396,f
28,2008,0.0388,f
29,2008,0.0386,f
30,2008,0.0376,f
31,2008,0.0368,f
32,2008,0.0358,f
33,2008,0.035,f
34,2008,0.0342,f
35,2008,0.0332,f
36,2008,0.0322,f
37,2008,0.031,f
38,2008,0.0298,f
39,2008,0.0286,f
40,2008,0.0272,f
41,2008,0.026,f
42,2008,0.0246,f
43,2008,0.0234,f
44,2008,0.022,f
45,2008,0.0208,f
46,2008,0.0196,f
47,2008,0.0184,f
48,2008,0.0172,f
49,2008,0.016,f
50,2008,0.0148,f
51,2008,0.0136,f
52,2008,0.0126,f
53,2008,0.0114,f
54,2008,0.0104,f
55,2008,0.0094,f
56,2008,0.0084,f
57,2008,0.0076,f
58,2008,0.0068,f
59,2008,0.006,f
60,2008,0.0052,f
61,2008,0.0044,f
62,2008,0.0038,f
63,2008,0.0032,f
64,2008,0.0026,f
65,2008,0.0022,f
66,2008,0.0018,f
67,2008,0.0016,f
68,2008,0.0014,f
69,2008,0.0012,f
70,2008,0.001,f
71,2008,0.0008,f
72,2008,0.0006,f
73,2008,0.0004,f
74,2008,0.0004,f
75,2008,0.0004,f
76,2008,0.000276,f
77,2008,0.00023,f
78,2008,0.0001916,f
79,2008,0.00016,f
80,2008,0.0001326,f
81,2008,0.0001098,f
82,2008,0.0000918,f
83,2008,0.0000776,f
84,2008,0.0000668,f
85,2008,0.0000574,f
86,2008,0.0000498,f
87,2008,0.0000438,f
88,2008,0.000039,f
89,2008,0.0000356,f
10,2009,0.00000052,f
11,2009,0.000028,f
12,2009,0.0004,f
13,2009,0.0022,f
14,2009,0.009,f
15,2009,0.0238,f
16,2009,0.0432,f
17,2009,0.0586,f
18,2009,0.0674,f
19,2009,0.0692,f
20,2009,0.0672,f
21,2009,0.063,f
22,2009,0.0572,f
23,2009,0.0512,f
24,2009,0.0452,f
25,2009,0.0394,f
26,2009,0.0392,f
27,2009,0.0386,f
28,2009,0.038,f
29,2009,0.0376,f
30,2009,0.0366,f
31,2009,0.0356,f
32,2009,0.0346,f
33,2009,0.0336,f
34,2009,0.0328,f
35,2009,0.0318,f
36,2009,0.0308,f
37,2009,0.0298,f
38,2009,0.0288,f
39,2009,0.0276,f
40,2009,0.0264,f
41,2009,0.0252,f
42,2009,0.024,f
43,2009,0.0226,f
44,2009,0.0214,f
45,2009,0.0202,f
46,2009,0.019,f
47,2009,0.018,f
48,2009,0.0168,f
49,2009,0.0156,f
50,2009,0.0146,f
51,2009,0.0136,f
52,2009,0.0126,f
53,2009,0.0114,f
54,2009,0.0106,f
55,2009,0.0096,f
56,2009,0.0086,f
57,2009,0.0078,f
58,2009,0.007,f
59,2009,0.0062,f
60,2009,0.0054,f
61,2009,0.0048,f
62,2009,0.004,f
63,2009,0.0034,f
64,2009,0.0028,f
65,2009,0.0024,f
66,2009,0.002,f
67,2009,0.0018,f
68,2009,0.0014,f
69,2009,0.0012,f
70,2009,0.001,f
71,2009,0.0008,f
72,2009,0.0006,f
73,2009,0.0006,f
74,2009,0.0004,f
75,2009,0.0004,f
76,2009,0.0003,f
77,2009,0.000248,f
78,2009,0.000206,f
79,2009,0.0001724,f
80,2009,0.0001434,f
81,2009,0.0001188,f
82,2009,0.0000988,f
83,2009,0.0000826,f
84,2009,0.0000702,f
85,2009,0.00006,f
86,2009,0.0000518,f
87,2009,0.0000452,f
88,2009,0.00004,f
89,2009,0.000036,f
10,2010,0.00000052,f
11,2010,0.0000286,f
12,2010,0.0004,f
13,2010,0.0022,f
14,2010,0.0088,f
15,2010,0.023,f
16,2010,0.0414,f
17,2010,0.056,f
18,2010,0.0642,f
19,2010,0.0662,f
20,2010,0.0642,f
21,2010,0.0602,f
22,2010,0.0552,f
23,2010,0.0494,f
24,2010,0.0436,f
25,2010,0.0382,f
26,2010,0.038,f
27,2010,0.0374,f
28,2010,0.0368,f
29,2010,0.0364,f
30,2010,0.0354,f
31,2010,0.0344,f
32,2010,0.0332,f
33,2010,0.0322,f
34,2010,0.0314,f
35,2010,0.0304,f
36,2010,0.0296,f
37,2010,0.0286,f
38,2010,0.0276,f
39,2010,0.0264,f
40,2010,0.0254,f
41,2010,0.0242,f
42,2010,0.0232,f
43,2010,0.022,f
44,2010,0.0208,f
45,2010,0.0198,f
46,2010,0.0186,f
47,2010,0.0176,f
48,2010,0.0164,f
49,2010,0.0154,f
50,2010,0.0144,f
51,2010,0.0134,f
52,2010,0.0124,f
53,2010,0.0114,f
54,2010,0.0106,f
55,2010,0.0096,f
56,2010,0.0088,f
57,2010,0.008,f
58,2010,0.0072,f
59,2010,0.0064,f
60,2010,0.0056,f
61,2010,0.005,f
62,2010,0.0044,f
63,2010,0.0038,f
64,2010,0.0032,f
65,2010,0.0026,f
66,2010,0.0022,f
67,2010,0.0018,f
68,2010,0.0016,f
69,2010,0.0014,f
70,2010,0.0012,f
71,2010,0.001,f
72,2010,0.0008,f
73,2010,0.0006,f
74,2010,0.0006,f
75,2010,0.0004,f
76,2010,0.000336,f
77,2010,0.000274,f
78,2010,0.000226,f
79,2010,0.0001886,f
80,2010,0.0001568,f
81,2010,0.0001304,f
82,2010,0.0001082,f
83,2010,0.00009,f
84,2010,0.0000758,f
85,2010,0.0000642,f
86,2010,0.0000548,f
87,2010,0.0000474,f
88,2010,0.0000416,f
89,2010,0.000037,f
10,2011,0.00000054,f
11,2011,0.000029,f
12,2011,0.0004,f
13,2011,0.0022,f
14,2011,0.0086,f
15,2011,0.0222,f
16,2011,0.0398,f
17,2011,0.0534,f
18,2011,0.0608,f
19,2011,0.0624,f
20,2011,0.0608,f
21,2011,0.057,f
22,2011,0.0524,f
23,2011,0.047,f
24,2011,0.0418,f
25,2011,0.0366,f
26,2011,0.0364,f
27,2011,0.036,f
28,2011,0.0352,f
29,2011,0.035,f
30,2011,0.034,f
31,2011,0.0328,f
32,2011,0.0318,f
33,2011,0.0308,f
34,2011,0.0298,f
